distance(meters),Speed(m/s),duration(minutes),Congestion,label_enc_road
725,3.452380952380953,4,1,16
987,3.655555555555555,4,1,15
725,4.0277777777777795,3,0,16
987,3.655555555555555,4,1,15
725,4.0277777777777795,3,0,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,4.7,4,0,15
725,3.020833333333333,4,2,16
987,4.7,4,0,15
725,4.0277777777777795,4,0,16
987,5.4833333333333325,3,0,15
725,4.0277777777777795,3,0,16
987,5.4833333333333325,3,0,15
725,3.452380952380953,4,1,16
987,6.58,3,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,4.833333333333333,3,0,16
987,5.4833333333333325,3,0,15
725,4.833333333333333,3,0,16
987,4.7,3,0,15
725,4.0277777777777795,3,0,16
987,5.4833333333333325,3,0,15
725,4.0277777777777795,3,0,16
987,4.7,4,0,15
725,4.833333333333333,3,0,16
987,4.1125,4,0,15
725,4.0277777777777795,4,0,16
987,3.655555555555555,5,1,15
725,3.452380952380953,3,1,16
987,3.29,5,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,4.7,4,0,15
725,4.0277777777777795,3,0,16
987,4.7,4,0,15
725,4.0277777777777795,3,0,16
987,4.7,4,0,15
725,4.0277777777777795,3,0,16
987,4.1125,4,0,15
725,3.452380952380953,4,1,16
987,3.655555555555555,4,1,15
725,4.0277777777777795,3,0,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,4.7,4,0,15
725,3.452380952380953,4,1,16
987,4.7,3,0,15
725,4.0277777777777795,4,0,16
987,4.7,3,0,15
725,4.0277777777777795,3,0,16
987,5.4833333333333325,3,0,15
725,4.833333333333333,3,0,16
987,5.4833333333333325,3,0,15
725,4.0277777777777795,3,0,16
987,4.7,3,0,15
725,4.0277777777777795,3,0,16
987,4.7,3,0,15
725,4.0277777777777795,3,0,16
987,4.7,4,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,4.833333333333333,3,0,16
987,5.4833333333333325,4,0,15
725,3.452380952380953,3,1,16
987,4.1125,4,0,15
725,3.452380952380953,3,1,16
987,3.29,5,1,15
725,3.020833333333333,4,2,16
987,3.29,5,1,15
725,3.020833333333333,4,2,16
987,2.9909090909090907,5,2,15
725,3.020833333333333,4,2,16
987,2.9909090909090907,5,2,15
725,3.020833333333333,4,2,16
987,3.29,5,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,3.655555555555555,4,1,15
725,3.020833333333333,3,2,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,4.1125,4,0,15
725,3.452380952380953,4,1,16
987,4.7,4,0,15
725,3.452380952380953,4,1,16
987,4.7,3,0,15
725,3.452380952380953,4,1,16
987,5.4833333333333325,3,0,15
725,3.020833333333333,4,2,16
987,6.58,3,0,15
725,3.452380952380953,3,1,16
987,6.58,3,0,15
725,3.452380952380953,3,1,16
987,4.7,3,0,15
725,4.0277777777777795,3,0,16
987,5.4833333333333325,3,0,15
725,4.833333333333333,3,0,16
987,5.4833333333333325,4,0,15
725,4.0277777777777795,3,0,16
987,4.7,3,0,15
725,3.452380952380953,3,1,16
987,5.4833333333333325,3,0,15
725,4.833333333333333,3,0,16
987,4.7,4,0,15
725,4.833333333333333,3,0,16
987,4.1125,4,0,15
725,4.0277777777777795,3,0,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,2.9909090909090907,5,2,15
725,3.020833333333333,4,2,16
987,2.9909090909090907,5,2,15
725,3.020833333333333,4,2,16
987,2.7416666666666667,5,2,15
725,3.020833333333333,4,2,16
987,3.29,5,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,5,1,15
725,3.452380952380953,4,1,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,3.29,5,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,4.1125,4,0,15
725,3.452380952380953,4,1,16
987,4.7,4,0,15
725,3.452380952380953,4,1,16
987,5.4833333333333325,3,0,15
725,4.0277777777777795,3,0,16
987,5.4833333333333325,3,0,15
725,3.452380952380953,3,1,16
987,6.58,3,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,3.452380952380953,3,1,16
987,4.7,3,0,15
725,4.0277777777777795,3,0,16
987,5.4833333333333325,3,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,4.0277777777777795,3,0,16
987,4.7,3,0,15
725,4.0277777777777795,3,0,16
987,5.4833333333333325,3,0,15
725,4.833333333333333,3,0,16
987,4.1125,4,0,15
725,4.0277777777777795,3,0,16
987,3.655555555555555,4,1,15
725,4.0277777777777795,3,0,16
987,3.655555555555555,5,1,15
725,3.452380952380953,4,1,16
987,2.9909090909090907,5,2,15
725,3.020833333333333,4,2,16
987,2.9909090909090907,5,2,15
725,3.020833333333333,4,2,16
987,2.9909090909090907,5,2,15
725,3.020833333333333,4,2,16
987,3.29,5,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,4.1125,4,0,15
725,3.452380952380953,4,1,16
987,4.7,4,0,15
725,3.452380952380953,4,1,16
987,4.7,4,0,15
725,3.452380952380953,3,1,16
987,5.4833333333333325,3,0,15
725,3.452380952380953,3,1,16
987,6.58,3,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,4.0277777777777795,3,0,16
987,5.4833333333333325,3,0,15
725,4.833333333333333,3,0,16
987,4.7,3,0,15
725,4.0277777777777795,3,0,16
987,4.7,4,0,15
725,4.0277777777777795,3,0,16
987,4.7,3,0,15
725,4.0277777777777795,3,0,16
987,4.7,3,0,15
725,4.0277777777777795,3,0,16
987,4.7,4,0,15
725,4.833333333333333,3,0,16
987,3.655555555555555,4,1,15
725,4.0277777777777795,3,0,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,2.9909090909090907,5,2,15
725,3.020833333333333,4,2,16
987,2.7416666666666667,5,2,15
725,2.685185185185185,4,2,16
987,2.7416666666666667,5,2,15
725,3.020833333333333,4,2,16
987,3.29,5,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,3.29,4,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,4.1125,4,0,15
725,3.452380952380953,4,1,16
987,4.7,4,0,15
725,3.020833333333333,4,2,16
987,5.4833333333333325,3,0,15
725,3.452380952380953,4,1,16
987,5.4833333333333325,3,0,15
725,3.452380952380953,3,1,16
987,6.58,3,0,15
725,4.833333333333333,3,0,16
987,6.58,3,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,4.0277777777777795,3,0,16
987,4.7,3,0,15
725,3.452380952380953,3,1,16
987,5.4833333333333325,3,0,15
725,4.833333333333333,3,0,16
987,4.1125,4,0,15
725,3.452380952380953,3,1,16
987,4.1125,4,0,15
725,3.452380952380953,3,1,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,2.9909090909090907,5,2,15
725,3.020833333333333,4,2,16
987,2.7416666666666667,5,2,15
725,3.020833333333333,4,2,16
987,2.7416666666666667,5,2,15
725,2.685185185185185,4,2,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,3.29,4,1,15
725,4.0277777777777795,4,0,16
987,3.655555555555555,4,1,15
725,3.452380952380953,3,1,16
987,3.655555555555555,4,1,15
725,4.0277777777777795,4,0,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,3.29,4,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,5.4833333333333325,3,0,15
725,4.0277777777777795,3,0,16
987,5.4833333333333325,3,0,15
725,4.0277777777777795,3,0,16
987,5.4833333333333325,3,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,4.833333333333333,3,0,16
987,5.4833333333333325,3,0,15
725,3.452380952380953,3,1,16
987,5.4833333333333325,3,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,4.0277777777777795,3,0,16
987,4.7,4,0,15
725,4.0277777777777795,3,0,16
987,5.4833333333333325,4,0,15
725,4.0277777777777795,3,0,16
987,4.1125,4,0,15
725,4.0277777777777795,3,0,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,3.29,5,1,15
725,3.020833333333333,4,2,16
987,2.7416666666666667,5,2,15
725,3.020833333333333,4,2,16
987,2.9909090909090907,5,2,15
725,2.685185185185185,4,2,16
987,3.655555555555555,5,1,15
725,3.452380952380953,4,1,16
987,4.1125,4,0,15
725,4.0277777777777795,4,0,16
987,4.1125,4,0,15
725,3.452380952380953,4,1,16
987,3.655555555555555,4,1,15
725,4.0277777777777795,3,0,16
987,3.655555555555555,4,1,15
725,4.0277777777777795,3,0,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,4.7,4,0,15
725,3.020833333333333,4,2,16
987,4.7,4,0,15
725,4.0277777777777795,4,0,16
987,5.4833333333333325,3,0,15
725,4.0277777777777795,3,0,16
987,5.4833333333333325,3,0,15
725,3.452380952380953,4,1,16
987,6.58,3,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,4.833333333333333,3,0,16
987,5.4833333333333325,3,0,15
725,4.833333333333333,3,0,16
987,4.7,3,0,15
725,4.0277777777777795,3,0,16
987,5.4833333333333325,3,0,15
725,4.0277777777777795,3,0,16
987,4.7,4,0,15
725,4.833333333333333,3,0,16
987,4.1125,4,0,15
725,4.0277777777777795,4,0,16
987,3.655555555555555,5,1,15
725,3.452380952380953,3,1,16
987,3.29,5,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,4.7,4,0,15
725,4.0277777777777795,3,0,16
987,4.7,4,0,15
725,4.0277777777777795,3,0,16
987,4.7,4,0,15
725,4.0277777777777795,3,0,16
987,4.1125,4,0,15
725,3.452380952380953,4,1,16
987,3.655555555555555,4,1,15
725,4.0277777777777795,3,0,16
987,3.655555555555555,4,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,4.7,4,0,15
725,3.452380952380953,4,1,16
987,4.7,3,0,15
725,4.0277777777777795,4,0,16
987,4.7,3,0,15
725,4.0277777777777795,3,0,16
987,5.4833333333333325,3,0,15
725,4.833333333333333,3,0,16
987,5.4833333333333325,3,0,15
725,4.0277777777777795,3,0,16
987,4.7,3,0,15
725,4.0277777777777795,3,0,16
987,4.7,3,0,15
725,4.0277777777777795,3,0,16
987,4.7,4,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,4.0277777777777795,3,0,16
987,6.58,3,0,15
725,4.833333333333333,3,0,16
987,5.4833333333333325,4,0,15
725,3.452380952380953,3,1,16
987,4.1125,4,0,15
725,3.452380952380953,3,1,16
987,3.29,5,1,15
725,3.020833333333333,4,2,16
987,3.29,5,1,15
725,3.020833333333333,4,2,16
987,2.9909090909090907,5,2,15
725,3.020833333333333,4,2,16
987,2.9909090909090907,5,2,15
725,3.020833333333333,4,2,16
987,3.29,5,1,15
725,3.020833333333333,4,2,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,3.655555555555555,4,1,15
725,3.452380952380953,4,1,16
987,3.655555555555555,4,1,15
725,3.020833333333333,3,2,16
468,5.2,2,0,11
468,3.9,2,2,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,7.8,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,2,0,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,5.2,2,0,11
468,3.9,2,2,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.12,2,2,11
468,3.12,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,2,0,11
468,3.9,2,2,11
468,3.12,2,2,11
468,3.9,2,2,11
468,3.12,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,5.2,2,0,11
468,3.9,2,2,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,2,0,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,5.2,2,0,11
468,5.2,2,0,11
468,3.9,2,2,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,7.8,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,2,0,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,5.2,2,0,11
468,3.9,2,2,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.12,2,2,11
468,3.12,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,2,0,11
468,3.9,2,2,11
468,3.12,2,2,11
468,3.9,2,2,11
468,3.12,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,5.2,2,0,11
468,3.9,2,2,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,2,0,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,5.2,2,0,11
468,5.2,2,0,11
468,3.9,2,2,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,7.8,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,2,0,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,5.2,2,0,11
468,3.9,2,2,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,2,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,5.2,1,0,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.12,2,2,11
468,3.12,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
468,3.9,2,2,11
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,10.6,1,0,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,10.6,1,0,7
636,10.6,1,0,7
636,10.6,1,0,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,10.6,1,0,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,2,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,10.6,1,0,7
636,10.6,1,0,7
636,10.6,1,0,7
636,7.066666666666666,1,1,7
636,10.6,1,0,7
636,10.6,1,0,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,10.6,1,0,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,2,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,10.6,1,0,7
636,10.6,1,0,7
636,7.066666666666666,1,1,7
636,10.6,1,0,7
636,7.066666666666666,1,1,7
636,10.6,1,0,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,10.6,1,0,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,10.6,1,0,7
636,7.066666666666666,1,1,7
636,10.6,1,0,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,10.6,1,0,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,10.6,1,0,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,10.6,1,0,7
636,10.6,1,0,7
636,10.6,1,0,7
636,10.6,1,0,7
636,10.6,1,0,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,10.6,1,0,7
636,10.6,1,0,7
636,10.6,1,0,7
636,10.6,1,0,7
636,10.6,1,0,7
636,10.6,1,0,7
636,10.6,1,0,7
636,7.066666666666666,1,1,7
636,10.6,1,0,7
636,7.066666666666666,1,1,7
636,7.066666666666666,2,1,7
636,7.066666666666666,2,1,7
636,7.066666666666666,2,1,7
636,5.3,2,2,7
636,7.066666666666666,2,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
636,7.066666666666666,1,1,7
